"Entry","Name","Origin","Region","Cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
256,"PI 431728 LSP AGL","Iran","Asia","2",-1.33500078896596,3.47084828884081,-2.86866694599742,-3.0373892609385,-2.51923248695236,0.00658779467025181,-0.104774210083489,0.585105448244953,-0.514894456541295,0.153010218420352
257,"PI 431731 LSP AGL","Iran","Asia","2",-0.180032812525931,-2.81613828192995,-3.62653046712116,-3.76944746930741,-1.29422010629678,0.576282763845349,-0.638646802544402,0.0226779191298102,0.196069328854385,0.586368241060661
258,"PI 431739 LSP AGL","Iran","Asia","3",7.68816174067184,1.72522870890997,-3.79864382188952,-2.90478607655312,2.6679723732387,0.943056881502158,-0.16395284515023,-0.539301660737606,1.14468174941153,-0.863400818714797
259,"PI 431753 LSP AGL","Iran","Asia","2",-1.52781945134899,-2.02908545816775,-3.55709400062032,-3.28710698831699,2.21999520130779,0.788889610638294,-0.672739128630635,-0.371005846584777,0.817131465569266,0.896786799857669
260,"PI 431756 LSP AGL","Iran","Asia","2",-1.72030640956955,0.311138703229718,-2.13787530272243,-1.8217313982618,-1.72879014017275,1.19098912135897,-0.644488267280498,0.650697530778449,0.00277430534204387,0.413954352533636
261,"PI 431809 LSP AGL","Iran","Asia","2",-5.89735435488766,-5.32074181854595,-1.68281091913211,-3.77619662892986,1.33782491110264,0.176172317305892,1.82668086385255,0.283717525694106,0.0116151037508095,-0.0948124132676072
262,"PI 431824 LSP AGL","Iran","Asia","3",3.26907491756159,-5.73920862445121,-2.61214594389559,0.450619807533395,-1.44989123747316,-0.508519294264606,1.07263198065002,-0.622683348918526,1.74470762055814,0.0800387020263554
263,"PI 431863 LSP AGL","Iran","Asia","2",-4.80448968562792,4.32474396668159,-3.74451028358066,-2.6190402268066,1.30706543756043,-0.725345106198635,1.15679547271038,-0.854473264821842,-0.768953923635651,0.559186935055228
264,"PI 431873 LSP AGL","Iran","Asia","1",-10.9235879151169,0.689609912814379,-2.54172192062148,-0.783732888027823,-2.17747563659997,-0.867681005021857,0.372817466683974,-0.111040436098251,-0.205491516172738,1.18613309909814
265,"PI 431884 LSP AGL","Iran","Asia","3",4.76762389682997,-0.221089775028231,-4.07398126285005,-1.32318675637829,-1.80580633713338,-0.624928871257045,0.0991493185466847,0.03018848941697,-0.761207570780355,0.22202133379776
266,"PI 431888 LSP AGL","Iran","Asia","2",-0.067096072028268,-1.46324515356328,2.90142451930783,-3.69358004584161,-2.88758345965425,-0.982306483271588,-0.378205946323348,0.397901891405646,0.0584376279587052,-0.0979198455840264
66,"PI 431893 LSP AGL","Iran","Asia","3",5.15435362513855,6.50294493822459,-0.605573632720138,-3.81342242281136,0.205656555695433,-0.406531333246939,-1.17835172545271,0.139534008928899,-0.026736472572122,-1.24670149252859
267,"PI 431923 LSP AGL","Iran","Asia","2",-1.40312202078374,-0.202037975913176,1.15794253899988,-1.76909564560373,-2.35286083936964,1.90029118363235,0.360684203443085,1.12450088503772,0.185047618710443,-0.548738497903757
268,"PI 431980 LSP AGL","Iran","Asia","3",20.1880794752743,0.930920897407986,0.36342316462766,0.894266857471436,-3.96767710935778,0.581196904316349,0.405252968829398,0.718206590287469,-0.0887089033565413,1.37514704859052
269,"PI 432000 LSP AGL","Iran","Asia","2",-3.98410364894186,-1.70389356369537,1.11001793787633,-3.82570660395004,-2.02514858237684,0.326454238694152,1.2489528081068,0.324280906276231,0.301771583557992,0.292843507187167
270,"PI 432001 LSP AGL","Iran","Asia","3",11.7414660052121,1.31109650422919,-1.17739643533804,-3.73445223277758,3.90848754007117,-0.975118006692748,0.452036302617508,-0.20961854824179,0.000141787450187164,0.00168542626250862
271,"PI 432002 LSP AGL","Iran","Asia","2",0.990139075632287,0.835339952778537,0.0501156116560192,-4.88660531337679,1.31287757442461,1.42707337253059,-0.163595879983242,-0.132876010571121,0.531536370583992,0.714695264987519
272,"PI 432005 LSP AGL","Iran","Asia","2",2.1595374865016,-0.352147937736722,0.779426676007873,-0.658986789732537,-1.51361941890073,0.179523588000602,0.225242863334076,-0.920585556731867,0.119292433556529,-0.0449846234414086
273,"PI 432028 LSP AGL","Iran","Asia","2",-4.43759348167749,0.947159891087538,-0.383777751598568,-2.33417356114623,-2.05743417867415,1.14219395155662,0.111397232083254,0.614921480934932,0.259072892309601,1.09119789028082
274,"PI 432033 LSP AGL","Iran","Asia","1",-6.49293872381585,-3.07575267301754,-5.69002905504857,-2.59773633952576,0.368246582999548,0.877366140091168,-0.374685248132007,0.388603310033859,0.323701997002839,0.888098742840771
275,"PI 432085 LSP AGL","Iran","Asia","3",11.7055937002789,0.434691814467442,-1.58328863672349,-0.933608911236679,-0.304500917565588,-1.25982407508063,-0.185096122114273,0.817383154756173,0.294623541108245,0.669666180983275
276,"PI 432106 LSP AGL","Iran","Asia","3",6.71812975145898,3.66677120197933,-2.43212764175692,1.68158906336104,0.918859863779136,0.238683881931683,1.41092038073827,-0.837420964203692,-0.705230449757448,1.38716440450729
277,"PI 432124 LSP AGL","Iran","Asia","2",-3.60986037288889,3.1297533549187,-0.185618417054329,-4.74429387726871,-2.00446339323617,-0.0564634019682242,-0.556883358438812,0.181827476560437,0.54703863842827,0.984666437047071
278,"PI 432145 LSP AGL","Iran","Asia","2",-0.140535156834933,3.82817606628492,-2.86543706560129,-4.18650673604955,-1.01669431199188,0.212486871327369,-0.339373700718956,0.14895656529971,0.603619302763518,1.02236108944105
279,"PI 432147 LSP AGL","Iran","Asia","2",-2.26087733035323,2.51705094095468,-0.111879462409277,-4.51244575248478,-1.27117733323893,0.943579627825374,0.519600599741951,0.216591545880133,0.797913554641585,0.461842941965642
280,"PI 432184 LSP AGL","Iran","Asia","3",5.11991332526453,1.34347378179739,-1.56262493615961,0.131380363630841,-2.27578341930279,1.32253432060118,1.44678155768138,0.131468409421831,0.236597621459816,0.171241497221968
281,"PI 432188 LSP AGL","Iran","Asia","2",-2.85730624838339,-1.16632937510104,0.20824187895474,-1.30553203321791,0.0901228513345442,0.123323740776685,1.01634442302533,0.744221761584455,0.136198015516718,0.290068189828063
282,"PI 432190 LSP AGL","Iran","Asia","2",-2.29135274965514,-1.5819073392355,0.378126201918518,-0.0918204852269732,-0.309611828714484,-2.67984024176503,1.03275515689158,0.12689000398924,-0.741916281319149,0.73789345469545
283,"PI 432201 LSP AGL","Iran","Asia","2",-2.95082142460702,0.858570572143058,1.47996531482134,-1.85356346570246,0.445379633062408,1.73091963071963,0.817650371600455,-1.58614196365939,0.61615427397144,0.601743670940864
284,"PI 432212 LSP AGL","Iran","Asia","2",1.72089179808229,-1.34000402866732,-1.07078175920706,-4.13824114183533,1.41680934429679,1.00162796618262,0.454758796691731,-0.205226949170137,0.459539806887875,0.85816895765225
285,"PI 432236 LSP AGL","Jordan","Asia","2",-1.6645172497125,-2.30618366414731,0.906811128464637,-1.69721340286856,-1.00066464837672,1.89085692502249,-0.0598850549629064,0.446013092320213,0.940385653819167,0.05150424675844
286,"PI 432245 LSP AGL","Lebanon","Asia","3",5.36123444063259,2.41405949719496,1.56082229234982,-0.0248439877626522,0.800189496875665,-0.22232848995465,-0.0959147813691468,-0.675382937838528,0.683281411516802,0.776989316864105
287,"PI 432271 LSP AGL","Turkey","Asia","2",2.47547220673471,-1.24927633999889,2.90596289149902,0.551202740664432,-0.729792692771131,0.984655154153406,-0.431953979430175,-0.569207752361015,0.113212018844499,1.16076347857619
288,"PI 432286 LSP AGL","Egypt","Africa","2",-0.144332951601156,1.43992400875686,1.50349475633709,0.874064502397685,1.92026496079539,-1.13636438584545,-0.322427451336693,0.249006648866029,0.167493449314168,-0.0733201134564988
289,"PI 451763 LSP AGL","USA","Americas","2",1.80103365924926,3.94197566557364,-0.896594346255142,-0.310037635451208,-2.01107137046668,-1.86320022489807,0.861887712522103,-0.724730294631272,-0.768055236285339,0.331005469306727
290,"PI 458503 LSP AGL","Mexico","Americas","1",-13.5146692244357,0.969227535495006,-1.81708173499005,2.02957793655627,-1.23854289821711,-1.05059474523314,1.57050302447693,-0.0862381602787316,0.215373433395515,0.585697890592214
291,"PI 468900 LSP AGL","Brazil","Americas","2",2.27463540455226,-0.240892732872128,2.15015344153937,-0.0147613716439709,-0.996193713214742,-0.824576515846683,0.346941329216327,-0.15677606212236,0.922651989569494,1.20212289461144
292,"PI 468901 AGL","Brazil","Americas","3",11.3157013746337,-1.93068018441491,-0.0466233676609101,1.00382705579883,0.177742886873844,-1.12129633246604,-0.281467481136612,-0.643669926321315,0.520791802310265,1.67517642948773
293,"PI 468902 LSP AGL","Brazil","Americas","3",4.62464675833011,1.35364851989813,-2.01879300329324,2.29956357505858,-0.167018359111228,-0.234267320209203,0.177673943965626,-0.174730771378827,0.87474267502921,-0.0377492494891155
294,"PI 472136 LSP AGL","India","Asia","1",-9.33323817397462,3.02396216217885,1.74546126062556,0.57797210168046,1.81730293799301,0.366925896162092,-0.0929957745810654,-0.0941398787873045,-0.196600870740537,0.930062115289557
295,"PI 472205 LSP AGL","India","Asia","1",-10.8469798563143,2.88781395569906,0.585058099078496,0.595569365938749,0.820314492840273,1.41918405954127,-0.979260017865111,0.284873030721815,-0.900817142059973,0.962142931384709
296,"PI 472213 LSP AGL","India","Asia","2",-3.17417859989614,0.0136533672825489,-0.171298717805318,-1.14216407566069,0.245604567517519,0.542125953523022,1.30803623662537,0.224954471795421,-0.511150853693578,0.764243281981367
297,"PI 472327 LSP AGL","India","Asia","1",-9.54149906888369,4.59433727657125,0.867490231106071,0.483367705707758,1.43469317409669,0.711939876968512,-0.240293428252803,-0.545517178927807,0.225461666631678,1.21685572124288
298,"PI 472380 LSP AGL","India","Asia","1",-13.8298684329724,-0.268369020190763,1.21732338387075,1.89744496094985,-0.0616635259192917,1.24864072085844,0.618733468486849,-0.657312133635461,0.624182235135416,0.239178105088989
299,"PI 472416 LSP AGL","India","Asia","2",-3.85071850573469,0.266854702126815,1.70243058477249,-0.629027370888007,2.9679277541809,0.238666041015576,-0.976388006101066,-0.608616033475533,1.04020155890995,0.757774863799905
300,"PI 472488 LSP AGL","India","Asia","1",-8.52787514059065,0.562579651744173,1.19209040323692,-0.423821819476268,1.16947882742325,-0.973948154501451,-0.242159638015886,0.607755755518381,-1.4652813685818,0.243362607788524
301,"PI 472559 LSP AGL","India","Asia","1",-8.03706445077599,4.33259516376154,2.77816278815822,1.31976152657405,1.50578318714756,0.707337562315157,-0.605097725021632,-1.04081673638393,0.930314856228685,0.987608071709072
302,"PI 472561 LSP AGL","India","Asia","1",-11.0223049555854,1.6134859772439,1.13099489906377,0.892269878408937,1.0787911245282,0.305091124162262,-0.393835039318769,0.036690072929884,-0.302439008770971,-0.0586624932888582
303,"PI 472569 LSP AGL","Egypt","Africa","1",-13.3714302678896,2.41855691888768,0.0913301432654015,1.70847325355176,2.50721760990801,-0.0205790810571827,-0.300881156621057,-1.06060207079697,0.488472117116031,0.824770135991575
304,"PI 472588 LSP AGL","Egypt","Africa","3",9.68584096703333,-1.37975384050546,1.01186377222528,0.0908833304859048,3.01809701977542,0.562831940049351,0.35455370905217,-0.613978717351527,-0.0348485926052583,0.570882969291747
305,"PI 472590 LSP AGL","Lebanon","Asia","1",-7.55810165656719,1.41562189332204,-6.19070993559249,0.071731935779677,-0.156934862524437,1.97683869954383,0.480510547924145,-1.23745242703986,-1.03744332634273,0.355352529934759
306,"PI 472615 LSP AGL","Jordan","Asia","2",0.134660749015752,0.239459469026356,0.480191595284643,3.6031348771473,-0.211534990405679,0.718318644493224,-0.495827860257711,0.863530554456474,-0.298231907930725,0.212791899052731
307,"PI 472629 LSP AGL","Iran","Asia","2",-5.13591309270819,-2.34156383663798,-4.71290273501762,1.27536938103908,-3.96116691064428,1.63019915341748,0.360541982179792,-0.467487585335985,-1.82919141129878,0.1593217371372
308,"PI 477921 LSP AGL","USA","Americas","3",3.38843530108854,-8.32524532520909,-1.41444218087612,0.436612980291966,1.95364055255727,0.441578065431883,1.51133948681647,-1.12942987359511,0.0695586954274906,-0.0743691924387511
309,"PI 490288 LSP AGL","France","Europe","2",-3.58757269837057,0.304827734994943,-2.70960599055866,5.51012498404095,-1.09638050656073,-1.35307340310749,-0.625006864311588,-0.199871847618177,1.14016025110532,-0.179110138571561
310,"PI 490289 LSP AGL","France","Europe","2",-3.28043019700126,-1.2163612804311,1.90568812916008,2.35007316002448,1.05142113941286,-3.16502717507943,0.0548449843607166,-0.25213049345971,-1.91240674072657,-0.130315833062332
311,"PI 508090 AGL","USA","Americas","2",-2.28577377443048,-5.24747494173626,1.17098845578526,-1.60904095919756,-1.43773426001863,-1.19866575479977,0.615108091375837,-0.675403600291214,-0.804123819622406,-0.655522466670034
147,"PI 518731 LSP AGL","Brazil","Americas","3",3.42146043682869,4.61427607313066,3.29237808596753,0.468641379134672,-2.91921827625052,-0.182310276786725,-0.691948300275325,2.82271224064908,1.38227847968058,-1.18315501322218
312,"PI 518733 LSP AGL","Brazil","Americas","3",5.62805274413435,-0.766509788988685,-0.0568004278847749,0.915212091881887,0.422406725537744,-1.45276726644908,-0.11314292571402,-0.479479866201324,-0.0186541506399054,0.587457869788829
313,"PI 518734 LSP AGL","Brazil","Americas","3",4.20893555542358,-2.00875577669523,-0.597849121343754,0.934036260716509,4.28552265024426,-1.01691685769028,-1.23135511645857,-1.38011718088419,0.553623906056199,0.636420781108543
314,"PI 533688 LSP AGL","Spain","Europe","3",5.7267698490364,-2.3024617831592,-3.47887509769233,1.64988624707957,1.50807464896293,-0.772879141868379,0.0557907482324029,-0.70604516367009,-0.601402602193909,0.276952730290135
315,"PI 533693 LSP AGL","Spain","Europe","2",-1.32552708313746,-0.943005704757728,0.500942069959176,3.29232170846999,-0.461421204497362,-1.61962916767868,-0.193416675050709,-0.396851286060695,-0.489865030883289,0.302828199828045
316,"PI 612875 AGL","Syria","Asia","2",1.76088620237417,2.45631306996711,3.19861697023692,1.28896654232393,1.29099488312493,1.47216384487138,-0.926691343323325,-0.427692434370001,0.595229932916162,0.0216896214001375
317,"PI 643451 AGL","Ethiopia","Africa","2",0.448390552874579,1.22560089081825,1.6128709738485,2.59286370397707,2.15414945018687,0.785953691427605,0.378960557146747,0.749219187826201,-1.68731716112267,-0.0297057631113325
318,"PI 643452 AGL","Syria","Asia","2",2.5108900595975,4.2228068379446,2.96981080736334,2.40165290275159,3.41807955583181,0.178671087498603,0.00114443325904502,0.241223188106082,-0.722407691439443,0.422649666323681
320,"W6 27754 LSP AGL","USDA","Other","1",-9.56979616343554,-5.4413589155652,-1.90181821397031,1.29825281764541,-2.3518366599917,0.536731421316173,-1.27596911243869,-0.334705320689755,0.988048710020547,0.779723416265572
321,"W6 27760 LSP AGL","USDA","Other","2",-3.55339043860586,-4.89461371363676,1.76854136955932,1.51353044407262,-1.07384813527563,-0.282351302295105,-0.55215629613634,-1.465535356371,0.514714917225192,-0.171185919150393
322,"W6 27763 LSP AGL","USDA","Other","2",-1.83216228027895,1.28765134955886,-3.52340282798611,-1.70164893064704,0.879859271611753,-1.9426677202908,-2.01371264483487,0.0399434297506382,-0.0248422531217637,0.416289111604646
323,"W6 27766 LSP AGL","USDA","Other","1",-5.86677375777191,3.77150577166713,-1.10547653708852,-2.04768349206744,3.49601986574812,-1.92693411132163,-0.412185593264067,-1.0506053483158,-0.327596118734549,-0.303023484264516
324,"W6 27767 LSP AGL","USDA","Other","1",-8.40143527199441,-4.89155457266026,1.81820005117718,1.7655267195367,2.81671180380838,1.04412393163133,-0.680454720203737,0.983961155289093,-0.389247388803456,-0.180534635031006
