"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"CN_105791_AGL",1.217297,1.168605,1.148557,1.183991,2.367503,2.398743,2.26774,2.338966,3.645614,3.495425,3.538732,3.361605,0.272256,0.2997635,0.2715607,0.2905045,4.80869,4.722428,4.837698,4.57836,1.148113,1.148654,1.135808,1.125033,1.250862,0.9215878,1.160037,0.9804308,1.249808,1.250317,1.259686,1.230608,2.159246,2.137982,2.155702,2.080331,1.978073,1.882332,1.955081,1.84198,0.2547575,0.2663681,0.2528628,0.2540326,1.478948,1.485443,1.462635,1.457237,1.25469,1.226868,1.227863,1.204637,31.57599,30.17086,31.33002,29.49189,1.502627,1.457357,1.490692,1.434512,0.9750591,1.178062,0.9997087,1.10016,0.2334306,0.2361157,0.2274735,0.2329063,0.8684726,0.9253037,0.8810296,0.9004754,1.44342,1.437438,1.43326,1.421868
"CN_105862_AGL",1.276917,1.237943,1.160397,1.184687,2.191675,2.378056,2.024572,2.297911,3.490128,3.489019,3.289838,3.228888,0.2442532,0.2688459,0.2493199,0.2537501,4.890146,4.966159,4.666456,4.648557,1.208986,1.203867,1.137194,1.129832,1.086976,0.9071866,1.004134,1.021399,1.286437,1.321749,1.230749,1.258006,2.216238,2.215002,2.090949,2.094003,2.036142,2.000545,1.919022,1.869049,0.2656596,0.2740465,0.2537998,0.2408068,1.496642,1.541961,1.407652,1.464967,1.301256,1.246443,1.213937,1.228387,31.4567,30.73894,30.01701,29.71747,1.502191,1.519521,1.430501,1.430014,1.066697,1.227283,0.996641,1.120402,0.2355726,0.2395338,0.222722,0.2260024,0.8844672,0.9291758,0.8521755,0.8884347,1.465298,1.515142,1.38404,1.42869
"CN_105863_AGL",1.246902,1.204839,1.181624,1.168818,2.2237,2.342278,2.165786,2.263837,3.524815,3.337282,3.302325,3.213501,0.2432161,0.2655687,0.2372958,0.2455899,4.953094,4.829636,4.832554,4.690575,1.195964,1.175222,1.161043,1.130803,1.075819,0.9270733,1.019018,0.9134626,1.28274,1.285064,1.257583,1.242965,2.229533,2.174569,2.172185,2.100371,2.028514,1.97089,1.96888,1.889769,0.2668511,0.2617356,0.2559182,0.2532707,1.497552,1.518399,1.461333,1.464148,1.298828,1.247005,1.281104,1.242358,31.52771,30.27401,31.36062,29.60799,1.499314,1.487313,1.468529,1.413624,1.069139,1.210428,1.056753,1.128953,0.2333369,0.2345252,0.2194654,0.2234237,0.8776954,0.9092503,0.8426876,0.8687791,1.45464,1.481243,1.404374,1.417844
"CN_105864_AGL",1.41135,1.163266,1.160716,1.160126,2.360839,2.200138,2.002968,2.180925,3.766339,3.310289,3.341742,3.280075,0.269679,0.2677265,0.2401466,0.2590986,5.140761,4.627691,4.670413,4.581591,1.279976,1.13184,1.140849,1.127326,1.119491,0.8858914,0.9985201,0.9129787,1.364003,1.23646,1.21377,1.224396,2.317668,2.083573,2.090504,2.066123,2.095514,1.877334,1.900686,1.846292,0.2835879,0.2593379,0.2630604,0.2542558,1.565258,1.444951,1.397833,1.436848,1.355595,1.201865,1.211666,1.206585,32.95911,29.17518,29.50272,28.98585,1.566803,1.413456,1.406637,1.387815,1.127237,1.13506,1.006189,1.11854,0.2458792,0.2255879,0.2157262,0.2195067,0.9288456,0.8664334,0.8201964,0.8462799,1.538036,1.415242,1.356695,1.39135
"CN_105865_AGL",1.187178,1.203981,1.284395,1.147676,2.180187,2.311347,2.370035,2.247519,3.428114,3.401488,3.607225,3.169324,0.2500955,0.2737507,0.25362,0.2534624,4.853266,4.854238,5.167908,4.61512,1.171762,1.187656,1.248783,1.109164,1.069089,0.8403755,1.278156,0.9398949,1.256609,1.300145,1.324284,1.23537,2.158605,2.182134,2.29912,2.06902,1.993973,1.959265,2.056863,1.854202,0.2572305,0.2671625,0.2691463,0.2418503,1.463321,1.518661,1.534788,1.448462,1.244207,1.234085,1.326738,1.207974,30.85089,29.74095,33.6934,29.05878,1.485078,1.499844,1.550002,1.406676,1.034687,1.169457,1.100433,1.080671,0.228714,0.2341322,0.2446979,0.2232829,0.8833181,0.9025757,0.9199629,0.8606191,1.433375,1.492321,1.489498,1.406865
"CN_105866_AGL",1.247105,1.19926,1.092775,1.207372,2.333622,2.227957,1.929019,2.314273,3.626922,3.26227,3.110893,3.18217,0.2599615,0.263819,0.2352121,0.246519,5.100002,4.608956,4.421275,4.648557,1.209782,1.125659,1.06949,1.11431,1.023708,0.8610864,0.972797,1.063105,1.315275,1.24021,1.164342,1.246993,2.280835,2.094861,1.985314,2.124373,2.047232,1.889784,1.831985,1.87948,0.2740423,0.2471578,0.2298331,0.2369023,1.534242,1.458624,1.342997,1.469648,1.298903,1.206134,1.168109,1.262073,31.90709,28.51253,28.30784,30.16606,1.533693,1.424187,1.365146,1.43686,1.08935,1.141353,0.9255199,1.061618,0.2310081,0.2233697,0.2088044,0.225946,0.8893536,0.8671396,0.7854314,0.8381098,1.490667,1.426405,1.312715,1.44108
"CN_105895_AGL",1.208998,1.176441,1.222244,1.219666,2.20249,2.450253,2.274596,2.371113,3.597326,3.498581,3.595149,3.445775,0.2496853,0.2823434,0.2595933,0.267282,4.920156,4.882303,4.98213,4.809356,1.178726,1.187201,1.199952,1.168906,0.9752747,0.8973023,1.063161,0.9107855,1.276746,1.293054,1.297131,1.287864,2.197372,2.210838,2.229814,2.180243,1.997941,1.902932,1.997486,1.92621,0.2735452,0.2633474,0.2694868,0.2595047,1.471062,1.516563,1.493274,1.501691,1.245319,1.253131,1.247224,1.243649,30.96235,31.1895,31.7249,30.69998,1.499442,1.51016,1.512027,1.484949,1.031239,1.212898,1.072853,1.125551,0.2352872,0.2444662,0.2371109,0.2389669,0.8606661,0.9118752,0.8688619,0.8865227,1.462221,1.491885,1.47777,1.492495
"CN_106265_AGL",1.209184,1.127355,1.161149,1.105461,1.983482,2.153734,2.080638,2.103046,3.35778,3.227556,3.37636,3.155394,0.2378976,0.2712688,0.2561429,0.2670457,4.619283,4.470919,4.673204,4.354085,1.154658,1.101008,1.156715,1.092442,1.003301,0.8115988,1.072306,0.8461348,1.20416,1.186293,1.215831,1.15953,2.097053,2.020429,2.093387,1.965907,1.925398,1.811023,1.899231,1.76141,0.2727053,0.2546357,0.2567059,0.250228,1.398486,1.397709,1.405759,1.36514,1.226796,1.168532,1.205654,1.157208,29.58195,28.36999,30.07422,28.07295,1.406574,1.371335,1.41944,1.3339,1.031772,1.111719,1.02202,1.078636,0.2278569,0.2249752,0.2230946,0.2229149,0.8236725,0.838515,0.8302792,0.8255298,1.37524,1.373385,1.367333,1.335602
"CN_108369_AGL",1.175223,1.114315,1.23637,1.072784,2.044079,2.158566,2.239077,2.006863,3.320192,3.180435,3.471252,2.979957,0.2410648,0.2609379,0.2498045,0.2515381,4.642822,4.494504,4.935958,4.232181,1.140786,1.115066,1.198409,1.065404,0.97699,0.9518384,1.176444,0.8851783,1.2215,1.215245,1.287775,1.156172,2.110832,2.027689,2.220267,1.928291,1.930506,1.827002,1.995098,1.74548,0.2594495,0.2491594,0.2603628,0.2441338,1.424618,1.410334,1.490913,1.350001,1.242273,1.18186,1.284702,1.150522,29.79453,28.9058,31.92806,27.47354,1.413934,1.385061,1.491157,1.312723,1.055816,1.117368,1.029005,1.064273,0.2270674,0.2267634,0.2334446,0.2155921,0.8306843,0.853202,0.8810795,0.8188904,1.385768,1.382515,1.450762,1.315972
"CN_108370_AGL",1.288477,1.194394,1.236539,1.179218,2.281904,2.201095,2.279419,2.029605,3.720809,3.321534,3.634058,3.044086,0.2631588,0.2658838,0.2749835,0.2642917,5.151429,4.660237,5.078323,4.296289,1.268783,1.151771,1.244453,1.101526,0.9892081,0.8589339,1.049163,0.8170869,1.351284,1.258122,1.335594,1.204588,2.319801,2.106778,2.268701,1.990761,2.134107,1.928121,2.07442,1.829711,0.290173,0.2687443,0.2772211,0.2505274,1.56296,1.468999,1.52957,1.394889,1.288537,1.188322,1.254632,1.165981,32.06034,29.17856,32.10789,27.93262,1.582566,1.443298,1.567691,1.376068,1.17346,1.171001,1.149032,1.109694,0.2440644,0.2288134,0.2401587,0.2205456,0.930784,0.8794447,0.9304584,0.8202749,1.552082,1.448457,1.514624,1.381344
"Crimson_AGL",1.262626,1.127505,1.16405,1.133667,2.077608,2.064027,2.053686,2.045137,3.446805,3.146207,3.381584,2.970267,0.2408318,0.2608967,0.2561727,0.2582574,4.761157,4.401314,4.679843,4.242273,1.195538,1.109642,1.170204,1.08286,1.044688,0.762388,0.9945067,0.9184712,1.252272,1.178844,1.226901,1.161381,2.165466,2.008142,2.110583,1.958914,1.969198,1.815235,1.916745,1.747367,0.2712086,0.2557046,0.2635188,0.2388573,1.448102,1.392591,1.412804,1.364163,1.263868,1.159495,1.219429,1.164895,30.53731,27.95895,30.14918,27.79395,1.443581,1.341626,1.424615,1.328887,1.044014,1.17904,1.055868,1.072453,0.2310381,0.2221854,0.2297101,0.2195314,0.8427556,0.8314404,0.8555878,0.8182247,1.425622,1.357701,1.39463,1.340758
"DPL_62_AGL",1.190384,1.146959,1.156704,1.054016,2.156535,2.237753,2.112317,2.007195,3.520986,3.302675,3.363812,2.916378,0.2502179,0.2784236,0.2543917,0.2716259,4.75913,4.567012,4.686547,4.11745,1.162666,1.131338,1.149526,1.088829,1.091599,0.9344634,1.183731,1.012311,1.230523,1.236995,1.236649,1.16113,2.13717,2.066659,2.114132,1.940639,1.941713,1.852805,1.919143,1.67539,0.2684897,0.2556227,0.2501608,0.2321487,1.437705,1.445314,1.427583,1.35784,1.238511,1.195041,1.224309,1.153093,30.31703,29.16324,30.7493,27.76237,1.449999,1.420515,1.451596,1.337616,1.034702,1.167163,1.015319,1.022963,0.228442,0.2274831,0.224591,0.221022,0.8354277,0.8634018,0.8350743,0.7960993,1.395197,1.408588,1.393034,1.32356
"Eston_AGL",1.178983,1.07682,1.141572,1.112339,2.057594,2.073546,2.064241,2.209667,3.417903,3.185502,3.396152,3.273345,0.2535366,0.2692906,0.2585158,0.2718869,4.633747,4.336823,4.636498,4.495744,1.145321,1.087754,1.149065,1.131268,0.9803775,0.8613786,1.09396,1.024796,1.217802,1.177717,1.215224,1.206563,2.095585,1.960823,2.082083,2.024687,1.924893,1.783383,1.888314,1.822464,0.2692122,0.2580594,0.2620076,0.2546723,1.413984,1.366868,1.394693,1.41048,1.230167,1.152137,1.209522,1.173559,29.74034,28.01654,30.34932,29.21228,1.423772,1.342109,1.418707,1.398423,1.020733,1.128425,1.011592,1.152391,0.2263015,0.2182914,0.2257859,0.2274931,0.8333818,0.8313227,0.8410439,0.8655996,1.376554,1.334197,1.370595,1.375953
"Gudo_AGL",1.267381,1.177239,1.177312,1.144132,2.374271,2.366296,2.25908,2.320626,3.714263,3.4566,3.478667,3.318078,0.2749622,0.2738812,0.2605577,0.284252,5.078658,4.815053,4.91405,4.658654,1.217855,1.163684,1.183955,1.171766,1.072669,0.889887,1.128461,0.9746434,1.334871,1.28936,1.294857,1.287808,2.281064,2.152883,2.196575,2.129477,2.067624,1.916983,1.957589,1.834212,0.2715805,0.2723032,0.2567849,0.2516395,1.546312,1.498027,1.484769,1.48332,1.297183,1.243218,1.248151,1.242289,32.08002,30.20239,31.32425,29.61911,1.572461,1.473528,1.509061,1.473969,1.065153,1.194366,1.039507,1.053753,0.242027,0.2345954,0.228403,0.2317778,0.9245474,0.9262673,0.9025679,0.8947056,1.518002,1.465121,1.44474,1.454585
"IG_1046_AGL",1.379722,1.221626,1.246452,1.170653,2.284371,2.313529,2.130307,2.108724,3.770732,3.528295,3.592421,3.287874,0.2983319,0.3005659,0.2755205,0.2841743,4.894464,4.771219,4.781825,4.421596,1.263931,1.19985,1.193979,1.131757,1.093169,0.8992038,1.034251,0.8992459,1.322676,1.297016,1.255068,1.200119,2.260566,2.164157,2.16247,2.020013,2.060936,1.947373,1.961066,1.843277,0.283014,0.2797629,0.2782817,0.2734459,1.527715,1.504234,1.441502,1.399248,1.319366,1.238434,1.250635,1.173207,32.27403,30.32854,31.12529,28.72168,1.552755,1.491669,1.466598,1.382125,1.13197,1.22051,1.077289,1.177448,0.252655,0.2404519,0.2418327,0.2299501,0.9183832,0.920814,0.8710396,0.8720165,1.509229,1.478317,1.419116,1.374861
"IG_1706_AGL",1.491894,1.224038,1.333634,1.217753,2.563641,2.368239,2.525362,2.375457,4.111666,3.694859,4.059201,3.579877,0.3153422,0.3051066,0.2873209,0.3019429,5.354896,4.919239,5.289658,4.83151,1.340886,1.190176,1.26285,1.199412,1.228244,0.8681644,1.077753,0.9421557,1.431993,1.325953,1.358145,1.306898,2.44278,2.231951,2.376521,2.203054,2.212476,1.965554,2.120398,1.917198,0.3072824,0.2773968,0.2953805,0.2713381,1.636194,1.532971,1.576829,1.51669,1.392064,1.241155,1.329455,1.236832,35.1373,31.02175,33.41897,30.76931,1.677561,1.518436,1.589365,1.506501,1.178337,1.251198,1.162164,1.206014,0.2706875,0.2453658,0.2588629,0.2456246,0.982174,0.8964418,0.9390941,0.9034256,1.645895,1.516073,1.570425,1.501718
"IG_1959_AGL",1.125199,1.102148,1.043417,1.134001,1.857491,2.097835,1.767861,2.121971,3.273863,3.260583,3.016041,3.286587,0.2575755,0.2948869,0.2508073,0.2792128,4.358021,4.356798,4.138735,4.417531,1.066374,1.102294,1.030227,1.093706,0.8453147,0.8439443,0.9907883,0.9292096,1.14415,1.213049,1.100611,1.192822,1.968088,2.001823,1.881501,2.003739,1.850351,1.778566,1.764146,1.833729,0.2740497,0.2588047,0.2480102,0.2678004,1.319997,1.394853,1.257555,1.383895,1.157294,1.160085,1.111528,1.151597,27.83276,28.16095,27.54533,28.71034,1.351325,1.393502,1.288303,1.375566,0.9968075,1.116606,0.946895,1.174175,0.2158822,0.2226424,0.207524,0.2267192,0.7934574,0.8326721,0.7754213,0.8583486,1.291011,1.373037,1.242635,1.371046
"IG_4258_AGL",1.052508,1.081386,0.9949199,1.078813,1.836771,2.127081,1.788843,2.158201,3.095185,3.080439,2.984314,3.072969,0.2310004,0.250416,0.2350591,0.2538147,4.266404,4.38135,4.128791,4.338856,1.032714,1.056976,1.007028,1.073813,0.9356509,0.9667934,1.039017,1.136946,1.128848,1.178314,1.092401,1.173702,1.931158,1.985348,1.863785,1.984803,1.805951,1.789396,1.714283,1.74324,0.2388848,0.2350284,0.2259735,0.2301525,1.311499,1.388692,1.261286,1.37951,1.134583,1.138168,1.091298,1.164499,27.54075,28.24574,27.28478,28.95759,1.322683,1.349871,1.271266,1.352906,0.9272949,1.076828,0.9294702,1.066571,0.2030721,0.2131233,0.1979229,0.2184831,0.758265,0.8211145,0.7380199,0.816972,1.27692,1.354675,1.216693,1.340609
"IG_4781_AGL",1.318987,1.215264,1.177715,1.230238,2.420042,2.334131,2.094072,2.384136,3.772689,3.407408,3.35773,3.501692,0.2671522,0.2730739,0.2550734,0.2812318,5.222034,4.82803,4.749453,4.900182,1.253209,1.173893,1.151727,1.20083,1.13728,0.8816916,0.9615996,0.9217987,1.363405,1.310295,1.256046,1.319356,2.339124,2.17076,2.122125,2.189277,2.121861,1.93469,1.929341,1.958832,0.2791717,0.2654228,0.2633973,0.272887,1.575139,1.516081,1.43835,1.526969,1.348067,1.24753,1.223768,1.25051,33.40399,30.07631,29.9937,30.77307,1.597145,1.490724,1.454592,1.514391,1.112265,1.151909,1.026181,1.177779,0.2483021,0.2313021,0.2205908,0.2396472,0.9318035,0.9064195,0.8517519,0.9332298,1.551834,1.490285,1.399847,1.505353
"IG_858_AGL",1.317756,1.179501,1.130229,1.174151,2.215499,2.436698,2.019711,2.320112,3.598492,3.475689,3.310089,3.38208,0.281209,0.2805164,0.2503351,0.2688279,4.791692,4.787963,4.592991,4.676327,1.178706,1.148126,1.114399,1.125388,0.971361,0.9544991,1.016011,0.9912105,1.305257,1.271416,1.197789,1.249146,2.185934,2.152143,2.053613,2.112208,1.98555,1.876206,1.87202,1.862942,0.2586459,0.2546206,0.2564023,0.2515233,1.489299,1.495812,1.376507,1.457031,1.281605,1.227122,1.172398,1.220831,30.82121,30.10842,29.3334,30.0824,1.499783,1.460464,1.395864,1.431647,1.025356,1.154873,0.9780378,1.104486,0.2383412,0.2358014,0.220701,0.2298232,0.8506382,0.9023863,0.8184384,0.8649011,1.469157,1.465518,1.353535,1.440833
"ILL_10657_AGL",1.202296,1.137159,1.292464,1.217354,2.073689,2.178082,2.306364,2.3324,3.415827,3.274442,3.702224,3.436362,0.2615343,0.2987589,0.2861171,0.2784047,4.657241,4.526263,5.106276,4.730463,1.167704,1.132351,1.264759,1.170607,0.983516,0.7115842,0.9518796,0.9340134,1.219309,1.220757,1.327574,1.255869,2.101922,2.051771,2.27182,2.131487,1.936023,1.814285,2.04926,1.897229,0.2627745,0.262073,0.2904608,0.2647999,1.415363,1.427819,1.522487,1.468433,1.225098,1.184241,1.272643,1.233052,29.9106,28.60192,31.89054,30.35707,1.439098,1.404645,1.546558,1.441944,1.05529,1.177318,1.136251,1.194917,0.2316127,0.2336086,0.2440737,0.2386977,0.8414509,0.8653825,0.9317474,0.8852083,1.392438,1.393146,1.508278,1.450732
"ILL_10748_AGL",1.123076,1.100685,1.067039,1.113123,1.957417,2.127713,1.875312,2.156157,3.177726,3.087235,3.010296,3.052888,0.2343603,0.2604931,0.234983,0.2553698,4.467195,4.367923,4.331312,4.413995,1.101872,1.112215,1.058916,1.117167,1.031856,0.9508154,0.9446245,1.052041,1.162052,1.187882,1.140257,1.208994,2.018102,1.99732,1.951353,2.02434,1.865765,1.784102,1.792029,1.794887,0.2589303,0.2515504,0.2476262,0.2398984,1.354366,1.392017,1.318234,1.408358,1.208712,1.192577,1.164322,1.207388,28.96022,28.16147,27.87468,28.88432,1.358588,1.369447,1.320166,1.394446,0.9864107,1.11806,0.9390838,1.055391,0.2152797,0.2194831,0.200149,0.2202942,0.8136684,0.8405129,0.7765305,0.8339465,1.313652,1.357941,1.265765,1.378724
"ILL_11547_AGL",1.355503,1.169479,1.280932,1.240356,2.418044,2.276076,2.434417,2.45102,3.971741,3.429435,3.848896,3.579357,0.2841406,0.2975449,0.2836805,0.2943836,5.276898,4.66361,5.18764,4.895883,1.279637,1.164128,1.25611,1.200382,1.077769,0.8239685,1.177776,1.023069,1.381874,1.282092,1.361441,1.317897,2.365171,2.147902,2.313365,2.209443,2.12235,1.84358,2.05212,1.919189,0.2930909,0.2576288,0.2756825,0.2619673,1.581619,1.486079,1.553471,1.525486,1.318811,1.223974,1.282054,1.254489,33.11999,29.76789,32.95027,31.22436,1.599272,1.46316,1.580908,1.509159,1.143568,1.17284,1.101499,1.169862,0.2585706,0.239478,0.2472347,0.2484099,0.9390043,0.8771049,0.9346934,0.9294704,1.582999,1.457738,1.543787,1.511396
"ILL_11548_AGL",1.234087,1.148577,1.176828,1.177376,2.195527,2.151772,2.112956,2.348363,3.611775,3.350929,3.503772,3.478535,0.2588915,0.2659723,0.2637508,0.2802724,4.915235,4.63528,4.822468,4.846483,1.197508,1.166796,1.189718,1.216374,0.9613761,0.8481856,0.9851928,0.9577159,1.285925,1.259934,1.260923,1.317023,2.206944,2.102138,2.159809,2.207628,2.010633,1.882643,1.956314,1.918564,0.2838224,0.2695706,0.2816767,0.2674107,1.480003,1.446159,1.443901,1.524943,1.257182,1.190098,1.214405,1.241904,30.94924,29.40054,30.61404,30.68047,1.49345,1.429677,1.473765,1.515642,1.087303,1.179571,1.093097,1.20824,0.2391849,0.2324588,0.2359168,0.2431196,0.8754376,0.865248,0.858242,0.9031152,1.466343,1.438818,1.428652,1.509122
"ILL_11553_AGL",1.12675,1.106415,1.104538,1.15715,2.041482,2.148571,1.938286,2.280316,3.280856,3.1774,3.172123,3.217989,0.2366711,0.257073,0.2326306,0.2533781,4.539722,4.42268,4.441661,4.496565,1.094754,1.09249,1.093831,1.133381,1.085124,0.9493092,1.103627,1.221529,1.187133,1.189644,1.167992,1.210868,2.043474,2.00459,2.003685,2.059057,1.87429,1.791906,1.815765,1.814508,0.2425397,0.2438637,0.242684,0.2394101,1.377049,1.394562,1.343003,1.429235,1.215292,1.17086,1.184717,1.219653,29.73729,28.54843,29.15594,30.02916,1.379634,1.353182,1.348354,1.394674,0.9648347,1.147848,0.9600803,1.140712,0.2149473,0.2171072,0.2099532,0.2257621,0.8036237,0.8196746,0.7738073,0.8453446,1.346225,1.355744,1.302701,1.391117
"ILL_11555_AGL",1.187297,1.10125,1.170396,1.195368,2.22105,2.191115,2.165581,2.490285,3.538049,3.198809,3.405335,3.452987,0.2525956,0.2697024,0.2508207,0.273565,4.837062,4.409299,4.749162,4.81214,1.175366,1.114515,1.175843,1.227849,1.150476,1.005798,1.149192,1.287,1.255313,1.207897,1.248345,1.302305,2.167598,2.007088,2.135339,2.19022,1.95785,1.785454,1.911849,1.876207,0.2656957,0.2472323,0.2574714,0.2532176,1.456962,1.403615,1.435937,1.512404,1.276575,1.19003,1.246407,1.275434,31.16575,28.74953,30.75704,31.80384,1.457431,1.379791,1.446748,1.496867,1.053048,1.130916,1.036074,1.144486,0.2287822,0.219614,0.2223789,0.2424743,0.8613378,0.850963,0.8385299,0.9152182,1.414214,1.360069,1.394003,1.497728
"ILL_11557_AGL",1.184111,1.156945,1.19214,1.174122,2.107795,2.204718,2.124634,2.311164,3.387789,3.247355,3.36853,3.286133,0.2421736,0.2740188,0.2461326,0.2719439,4.723489,4.561991,4.706032,4.670428,1.133342,1.115752,1.153915,1.165068,1.041247,0.8757111,1.172877,1.049673,1.22998,1.237234,1.228514,1.266017,2.119421,2.06895,2.121286,2.140202,1.943901,1.842167,1.901048,1.857165,0.2546909,0.2477452,0.2535835,0.2466707,1.432279,1.448031,1.423932,1.488155,1.240582,1.201357,1.246587,1.247955,30.02187,28.8365,30.82214,30.05466,1.426501,1.413507,1.428394,1.451549,1.002599,1.119512,1.020116,1.097368,0.2215249,0.2238947,0.2270526,0.2331688,0.827455,0.8426912,0.8246503,0.8592051,1.392946,1.407132,1.378457,1.451913
"ILL_11558_AGL",1.128047,1.149711,1.142382,1.139615,2.072651,2.288195,1.998361,2.251223,3.307247,3.324854,3.230745,3.155099,0.235988,0.2599288,0.2349364,0.262897,4.506869,4.641256,4.50458,4.462871,1.079685,1.12546,1.109701,1.131968,1.240488,1.054291,1.212379,1.15467,1.172474,1.232955,1.183073,1.223902,2.028757,2.077397,2.037051,2.05509,1.857729,1.861779,1.83725,1.771779,0.2427886,0.2445664,0.2433824,0.2322156,1.366904,1.445964,1.362533,1.430629,1.217242,1.195511,1.207029,1.221982,30.12873,29.90073,30.12333,29.70729,1.37976,1.415128,1.379302,1.403151,0.9213636,1.167976,0.9535353,1.066512,0.2199082,0.228691,0.2197401,0.2261711,0.7939844,0.861637,0.7875845,0.8370677,1.333598,1.414641,1.324393,1.396428
"ILL_1220_AGL",1.313503,1.215021,1.196912,1.160028,2.230265,2.281455,1.950381,2.115462,3.744196,3.460456,3.27481,3.100741,0.282478,0.2951196,0.2587715,0.2709958,5.00661,4.717764,4.479037,4.309613,1.248726,1.173829,1.123843,1.103625,0.9903405,0.8321165,0.9797276,1.035145,1.315622,1.26599,1.189867,1.182414,2.25932,2.139249,2.038296,1.992416,2.080602,1.920297,1.88377,1.808972,0.2955274,0.2750967,0.266129,0.2522706,1.509258,1.475949,1.364842,1.381232,1.268253,1.205836,1.187269,1.16132,31.45432,29.89568,29.38511,28.9392,1.549507,1.464707,1.392147,1.378538,1.119589,1.228945,0.9849939,1.099421,0.2461192,0.2388772,0.2263976,0.2276944,0.9243496,0.9082032,0.820375,0.8612352,1.51254,1.4618,1.357294,1.383696
"ILL_1553_AGL",1.231583,1.196124,1.240189,1.182903,2.177105,2.252455,2.164487,2.268983,3.539607,3.457619,3.575129,3.344416,0.2693158,0.2944066,0.2767281,0.289327,4.80316,4.722171,4.962479,4.657116,1.175735,1.181633,1.210159,1.178343,0.9854489,0.817184,0.9579672,1.0155,1.266311,1.288369,1.308153,1.288068,2.166809,2.132576,2.218773,2.125366,1.995949,1.913028,2.020669,1.885667,0.2707073,0.2732863,0.2834238,0.2601525,1.469238,1.482902,1.489925,1.480673,1.241159,1.219393,1.249038,1.210599,30.61712,29.53866,31.09584,30.15259,1.493399,1.477703,1.517699,1.481555,1.100139,1.207607,1.079876,1.137593,0.2375615,0.2367979,0.2362009,0.2409865,0.8953452,0.9081084,0.9100285,0.913789,1.442753,1.456108,1.467253,1.468675
