"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"PI_298644_LSP_AGL",1.251,1.2282,1.2775,1.1198,2.1871,2.3419,2.2201,2.1314,3.4157,3.3142,3.4388,3.1625,0.2396,0.2599,0.2314,0.2528,4.9305,4.7465,4.9612,4.4934,1.2044,1.181,1.221,1.0999,0.9469,0.9111,1.2722,0.7701,1.2634,1.2692,1.2729,1.2243,2.2151,2.1431,2.2167,2.0405,1.9995,1.9098,1.9812,1.8,0.2914,0.2506,0.2651,0.2439,1.4882,1.4881,1.4711,1.4137,1.3001,1.2568,1.3129,1.1592,30.9582,29.8707,32.6968,28.1156,1.4595,1.4543,1.4829,1.3765,1.1332,1.2315,1.041,1.0591,0.2263,0.2314,0.2433,0.2186,0.8887,0.8999,0.8946,0.8176,1.4262,1.4425,1.4345,1.4049
"PI_298645_AGL",1.2383,1.1308,1.1825,1.17,2.2046,2.1756,2.0979,2.2175,3.5406,3.3437,3.3689,3.3257,0.2466,0.2587,0.2331,0.2583,4.921,4.6138,4.7457,4.6418,1.1878,1.1219,1.137,1.1378,1.0462,0.8906,1.0543,1.0002,1.278,1.2336,1.2311,1.2522,2.2255,2.0604,2.1272,2.0939,1.995,1.8511,1.9047,1.8684,0.2826,0.253,0.2593,0.2599,1.4861,1.4303,1.4204,1.4452,1.298,1.1778,1.2612,1.221,31.5322,28.9533,30.8039,29.8393,1.4816,1.3947,1.4229,1.4199,1.0697,1.1889,1.021,1.0753,0.2291,0.2238,0.2249,0.2294,0.8631,0.865,0.8294,0.8622,1.4384,1.389,1.374,1.4305
"PI_298921_AGL",1.297,1.1512,1.1917,1.1144,2.0802,2.1067,2.0588,2.1194,3.3805,3.2749,3.3831,3.1174,0.2497,0.2603,0.2424,0.26,4.8093,4.6362,4.8042,4.4887,1.1556,1.1323,1.1495,1.0875,0.8773,0.6061,0.8859,0.7392,1.2785,1.2458,1.2528,1.2139,2.1693,2.0819,2.1381,2.0151,2.02,1.906,1.9554,1.8343,0.2656,0.2649,0.2669,0.2525,1.4712,1.4549,1.439,1.4179,1.2888,1.1705,1.2353,1.1698,30.2091,27.478,29.7673,27.8163,1.4611,1.4136,1.4486,1.3763,0.9864,1.2207,1.0178,1.0716,0.2242,0.2139,0.2207,0.2168,0.8671,0.8681,0.8563,0.8434,1.4444,1.4027,1.4034,1.3827
"PI_298922_LSP_AGL",1.2225,1.0871,1.1318,1.1331,2.1566,2.0012,1.9698,2.137,3.5218,3.1225,3.2845,3.2062,0.2522,0.2402,0.2372,0.2498,4.8118,4.3686,4.5879,4.4817,1.1692,1.0768,1.1097,1.0914,1.0732,0.8595,1.0425,0.9448,1.262,1.1651,1.1952,1.2016,2.1746,1.9678,2.0469,2.0218,2.0017,1.8022,1.8528,1.8209,0.2685,0.2368,0.2491,0.2439,1.4654,1.3674,1.3746,1.4084,1.2667,1.1358,1.2006,1.1821,31.0506,27.4416,29.5717,28.8196,1.4735,1.3114,1.369,1.3492,1.0216,1.1593,0.9919,1.0926,0.2299,0.2063,0.2165,0.2153,0.8547,0.8061,0.8003,0.8257,1.4443,1.316,1.3307,1.3652
"PI_298923_LSP_AGL",1.2811,1.213,1.3267,1.2765,2.4273,2.404,2.4678,2.6319,3.711,3.5484,3.7948,3.6469,0.2715,0.2852,0.2648,0.2763,5.1559,4.8829,5.1893,5.0896,1.2464,1.2047,1.303,1.2323,1.2251,0.9284,1.505,1.2777,1.3422,1.306,1.3276,1.3399,2.3072,2.1854,2.3196,2.274,2.0957,1.948,2.0401,1.9982,0.274,0.2715,0.2788,0.2662,1.5591,1.5261,1.5342,1.5717,1.3253,1.2405,1.3431,1.3129,33.2757,30.5077,34.47,33.104,1.5814,1.4958,1.5604,1.541,1.1264,1.278,1.1438,1.2024,0.2456,0.2418,0.262,0.2514,0.94,0.9212,0.9374,0.9477,1.5347,1.4849,1.5111,1.5459
"PI_299116_LSP_AGL",1.1373,1.0517,1.1172,1.012,2.0501,1.854,2.0376,1.6976,3.3904,2.9467,3.3177,2.694,0.242,0.2397,0.2337,0.2206,4.5502,4.0701,4.6009,3.8116,1.1253,1.0273,1.1123,0.977,1.0475,0.6725,1.0321,0.6865,1.1933,1.1168,1.2066,1.0507,2.0476,1.8626,2.0553,1.7658,1.8765,1.7088,1.8556,1.6247,0.2573,0.2391,0.2477,0.2292,1.3859,1.2997,1.388,1.2324,1.198,1.1058,1.2017,1.0619,29.3488,26.1015,29.5178,24.5985,1.4034,1.2602,1.385,1.1772,0.9658,1.1038,0.9936,0.9977,0.22,0.2006,0.2168,0.1924,0.7958,0.7596,0.792,0.712,1.3631,1.2632,1.3512,1.2001
"PI_299120_LSP_AGL",1.1026,1.038,1.079,1.1368,1.935,1.8907,1.8975,2.1444,3.2358,3.0109,3.1416,3.2143,0.2273,0.2432,0.2291,0.237,4.4946,4.1368,4.4024,4.5176,1.0617,1.0062,1.0541,1.0669,0.9125,0.7638,0.9828,0.9086,1.1751,1.1295,1.1569,1.2212,2.0122,1.8742,1.9737,2.0359,1.8637,1.7316,1.7978,1.8432,0.2515,0.2428,0.2451,0.244,1.3573,1.3059,1.3282,1.4165,1.2012,1.1227,1.1849,1.1968,28.3259,26.5075,28.465,28.7143,1.358,1.2736,1.3303,1.3771,0.9352,1.0743,0.9308,1.0752,0.2068,0.1967,0.2061,0.2107,0.7803,0.7663,0.7596,0.8103,1.3152,1.2604,1.2785,1.3797
"PI_299121_LSP_AGL",1.1491,1.1072,1.1258,1.1159,1.9666,2.0858,2.0525,2.1052,3.322,3.2451,3.3746,3.102,0.2447,0.2531,0.2447,0.2459,4.5173,4.4628,4.6848,4.3778,1.0813,1.0886,1.1097,1.0453,0.8856,0.7668,0.9065,0.9473,1.1887,1.1895,1.231,1.1937,2.0414,1.9951,2.0889,1.9841,1.8839,1.8141,1.9016,1.801,0.2594,0.2614,0.2483,0.2356,1.3803,1.387,1.413,1.3904,1.205,1.1751,1.2219,1.1706,28.7101,27.8217,29.6161,28.3653,1.384,1.3512,1.4202,1.3509,0.9668,1.1612,0.984,1.0677,0.2155,0.2159,0.2172,0.2112,0.7858,0.8281,0.807,0.8002,1.3357,1.3398,1.3698,1.3483
"PI_299126_LSP_AGL",1.1042,1.1196,1.1277,1.1539,1.9273,2.1708,2.0226,2.2374,3.2464,3.2592,3.3154,3.2537,0.2197,0.2447,0.2299,0.2408,4.4724,4.5586,4.6307,4.5404,1.0996,1.1197,1.134,1.1244,1.0192,0.9204,1.0849,1.0599,1.1529,1.2127,1.1917,1.2175,2.0052,2.0474,2.0711,2.0572,1.8373,1.8531,1.8574,1.8265,0.2609,0.2537,0.2643,0.2489,1.3396,1.4236,1.379,1.4224,1.2143,1.2045,1.2296,1.2233,28.7449,28.7595,29.8251,29.6824,1.3347,1.3788,1.3772,1.3803,0.9977,1.2264,0.9996,1.1234,0.2112,0.2165,0.2217,0.2237,0.7693,0.8438,0.8047,0.8376,1.2911,1.3665,1.3348,1.3853
"PI_299163_LSP_AGL",1.2399,1.1702,1.2363,1.1748,2.2539,2.3177,2.2375,2.2935,3.6013,3.3627,3.4408,3.3244,0.2512,0.2651,0.2416,0.2663,5.0409,4.72,4.9101,4.6638,1.2216,1.158,1.1882,1.1571,1.0061,0.9041,1.1566,0.9456,1.2964,1.2538,1.2656,1.2533,2.2521,2.1142,2.1903,2.1048,2.044,1.9112,1.9732,1.8882,0.2787,0.2625,0.2625,0.2688,1.5097,1.4743,1.4662,1.4626,1.2973,1.2168,1.2961,1.2316,31.6059,29.5144,31.9842,29.7707,1.5087,1.4388,1.4626,1.4293,1.1192,1.2363,1.0455,1.1382,0.2391,0.2298,0.2358,0.2325,0.8946,0.9097,0.8692,0.8995,1.4757,1.437,1.4338,1.4454
"PI_299164_LSP_AGL",1.2496,1.0763,1.1632,1.1263,2.1514,2.0221,2.0448,1.9324,3.4214,3.0501,3.3045,2.874,0.2439,0.2484,0.2354,0.2539,4.7474,4.2735,4.6387,4.0844,1.1765,1.0701,1.1366,1.0568,1.0719,0.8751,1.1059,0.8976,1.2381,1.1352,1.1925,1.1375,2.1483,1.9228,2.0754,1.8977,1.9737,1.7592,1.8714,1.734,0.276,0.2581,0.2654,0.2438,1.4444,1.3381,1.3815,1.3212,1.2692,1.1492,1.2324,1.1554,30.9705,27.4282,30.2695,27.1315,1.4417,1.2911,1.3788,1.2887,1.0793,1.1499,1.0073,1.0197,0.234,0.2152,0.2275,0.2147,0.8735,0.8277,0.8317,0.7869,1.4241,1.2963,1.3449,1.3062
"PI_299165_AGL",1.1819,1.1401,1.1182,1.1114,2.0118,2.1956,1.9844,1.9792,3.2764,3.2203,3.217,3.0258,0.2364,0.259,0.2362,0.2517,4.6547,4.5828,4.6171,4.2925,1.1409,1.1221,1.126,1.0971,0.9802,0.8154,1.0363,0.8699,1.2186,1.2263,1.2025,1.171,2.0977,2.0609,2.0683,1.9653,1.9463,1.877,1.8958,1.787,0.2624,0.2555,0.2452,0.2596,1.4099,1.4457,1.3876,1.3559,1.2455,1.1956,1.2245,1.1769,30.0544,28.6899,29.9351,27.8101,1.4052,1.3955,1.3951,1.3258,1.0394,1.2044,1.0122,1.076,0.2222,0.2222,0.2187,0.2153,0.8354,0.8626,0.8166,0.8119,1.3786,1.3988,1.3419,1.3353
"PI_299177_LSP_AGL",1.3284,1.1722,1.1364,1.1548,2.0638,2.2259,1.9799,2.1494,3.4143,3.3643,3.2284,3.2398,0.2604,0.273,0.2359,0.2599,4.6778,4.6273,4.5509,4.5276,1.1945,1.1563,1.1262,1.133,1.0264,0.8423,1.1291,0.9548,1.2708,1.2433,1.1915,1.218,2.1647,2.087,2.0456,2.0549,1.9987,1.888,1.8721,1.8703,0.2631,0.2748,0.2443,0.2604,1.4561,1.4539,1.3733,1.4234,1.2931,1.2003,1.1937,1.1895,30.9688,29.1517,29.8636,29.1582,1.4614,1.418,1.391,1.3995,1.0293,1.2796,0.9985,1.1492,0.2383,0.2283,0.2251,0.2279,0.8455,0.891,0.8193,0.8603,1.4454,1.413,1.3458,1.403
"PI_299237_LSP_AGL",1.2636,1.1338,1.191,1.1897,2.2076,2.1814,2.1322,2.2486,3.674,3.3934,3.5846,3.5541,0.2825,0.2906,0.2629,0.2935,4.8284,4.5395,4.7966,4.7584,1.1937,1.1202,1.1557,1.1617,1.0478,0.8126,0.9215,0.8779,1.2711,1.2238,1.2482,1.274,2.1902,2.0487,2.1457,2.1396,2.0041,1.8708,1.9471,1.9167,0.2848,0.2699,0.2762,0.2863,1.4661,1.4184,1.4274,1.4684,1.2664,1.1806,1.2353,1.216,31.2615,28.7233,30.2947,29.4842,1.4982,1.411,1.4396,1.4348,1.0757,1.2064,1.0518,1.1653,0.2429,0.2232,0.2345,0.2294,0.8881,0.889,0.869,0.8973,1.4453,1.3821,1.4158,1.4426
"PI_299289_AGL",1.2894,1.2358,1.2511,1.2333,2.2608,2.383,2.2234,2.3495,3.6173,3.5788,3.5771,3.4894,0.2781,0.297,0.2718,0.2904,4.8517,4.8316,4.7725,4.7099,1.1975,1.1808,1.1934,1.163,1.1414,0.8541,1.2701,0.9674,1.2938,1.2902,1.259,1.2692,2.2172,2.1938,2.1606,2.1506,2.0466,1.9692,1.9484,1.9306,0.269,0.2724,0.262,0.2668,1.506,1.529,1.4573,1.4944,1.2599,1.2331,1.2445,1.2232,31.5925,29.9569,31.5853,30.3292,1.5262,1.4883,1.4883,1.459,1.0446,1.2624,1.0393,1.2036,0.2421,0.2351,0.2434,0.2352,0.8978,0.9389,0.8621,0.9087,1.5004,1.4888,1.435,1.4688
"PI_299312_AGL",1.3104,1.2491,1.2644,1.3219,2.4374,2.32,2.4015,2.5407,3.791,3.3974,3.7593,3.6575,0.261,0.2601,0.2764,0.2684,5.3355,4.805,5.1824,5.1506,1.29,1.1641,1.2581,1.2577,1.0701,0.8963,1.1154,1.0087,1.3683,1.2755,1.3408,1.3392,2.363,2.156,2.2935,2.2911,2.1354,1.9403,2.0472,2.0357,0.2855,0.2688,0.2706,0.2853,1.5851,1.4923,1.5407,1.5737,1.3569,1.2662,1.3101,1.3207,33.6138,30.1346,33.155,32.2167,1.5818,1.4433,1.5576,1.5232,1.1885,1.1898,1.1681,1.254,0.255,0.2338,0.2521,0.2509,0.9482,0.8822,0.9268,0.9538,1.5668,1.4613,1.5148,1.5522
"PI_299345_AGL",1.2964,1.1627,1.2188,1.1877,2.2531,2.2775,2.1701,2.2532,3.5345,3.3217,3.4398,3.2678,0.2473,0.2599,0.2404,0.2517,4.9989,4.6962,4.8443,4.6363,1.2086,1.1615,1.1881,1.1368,1.1231,0.9474,1.156,1.0389,1.3149,1.2495,1.2602,1.2335,2.2596,2.1072,2.175,2.0899,2.0548,1.8802,1.9566,1.8721,0.2695,0.2593,0.2517,0.2578,1.5197,1.4647,1.4548,1.4394,1.3097,1.2193,1.2658,1.2327,32.2637,29.5105,31.5434,29.8313,1.5251,1.4158,1.4733,1.4065,1.0679,1.2086,1.068,1.1103,0.2447,0.2306,0.2382,0.2329,0.9035,0.8826,0.8567,0.866,1.5029,1.4251,1.4245,1.4153
"PI_299351_LSP_AGL",1.1768,1.1325,1.2262,1.2059,1.8925,2.0345,2.1018,2.2152,3.3523,3.2552,3.5419,3.4277,0.2629,0.2866,0.2691,0.2804,4.4241,4.3073,4.7363,4.6228,1.0824,1.076,1.1759,1.1238,0.8197,0.7014,1.0901,0.9316,1.1606,1.1546,1.245,1.2296,2.0045,1.9548,2.1415,2.0888,1.8839,1.806,1.9547,1.9131,0.2798,0.2732,0.2653,0.2758,1.34,1.3538,1.4269,1.4331,1.1676,1.1269,1.2259,1.1944,28.0229,27.2476,30.6175,29.606,1.3639,1.3348,1.4555,1.4107,0.9795,1.2038,1.0378,1.1468,0.2204,0.221,0.2347,0.2321,0.8075,0.8565,0.855,0.8805,1.3255,1.3326,1.4136,1.4279
"PI_299366_LSP_AGL",1.2018,1.1098,1.1157,1.1387,2.0715,2.124,1.9887,2.1769,3.3629,3.0555,3.2038,3.1498,0.2305,0.2467,0.227,0.2468,4.7845,4.4042,4.5902,4.5166,1.1506,1.0743,1.107,1.0869,0.9683,0.8391,1.0469,0.9281,1.2344,1.1696,1.1823,1.1973,2.1518,1.9893,2.0478,2.0358,1.972,1.7964,1.8629,1.8151,0.2627,0.2346,0.239,0.2407,1.4377,1.3892,1.3734,1.4064,1.2572,1.1667,1.2087,1.2032,30.2166,27.815,29.3633,28.7448,1.4226,1.3311,1.3696,1.3502,1.0623,1.1575,1.0021,1.0628,0.2247,0.2156,0.217,0.22,0.8349,0.8206,0.801,0.8229,1.4089,1.3447,1.3305,1.3803
"PI_299375_LSP_AGL",1.1878,1.0786,1.1752,1.1922,2.0903,2.0235,2.0713,2.1477,3.4019,3.0367,3.3634,3.2385,0.2467,0.249,0.2502,0.2511,4.7504,4.3098,4.6955,4.5695,1.1356,1.0533,1.1406,1.129,0.961,0.8535,1.094,0.9515,1.2403,1.1549,1.2367,1.2227,2.1333,1.9351,2.106,2.0645,1.9749,1.764,1.926,1.8664,0.2648,0.2415,0.2447,0.2721,1.4342,1.3527,1.4192,1.4206,1.2409,1.1414,1.2127,1.2171,30.3107,27.2864,30.0112,29.1075,1.445,1.3031,1.4371,1.3923,1.0474,1.1504,1.006,1.1145,0.2276,0.2102,0.2264,0.2267,0.8604,0.8287,0.8519,0.8692,1.4141,1.2979,1.392,1.4062
"PI_300250_LSP_AGL",1.1864,1.1594,1.1342,1.1551,2.215,2.2181,2.121,2.2761,3.5908,3.3707,3.4308,3.2842,0.2578,0.2714,0.2507,0.2483,4.9024,4.5949,4.7379,4.662,1.1497,1.1118,1.12,1.101,1.0209,0.8461,1.0478,1.0986,1.2851,1.2322,1.2563,1.2497,2.1825,2.0791,2.1171,2.1091,1.9773,1.8688,1.919,1.8578,0.2629,0.2569,0.2425,0.2444,1.4779,1.451,1.436,1.4575,1.2478,1.1803,1.2099,1.2312,30.5947,28.6514,29.8624,30.0001,1.4914,1.41,1.4512,1.4217,1.0229,1.2076,1.0145,1.0608,0.2246,0.2211,0.2174,0.2192,0.8766,0.8865,0.864,0.8613,1.4448,1.4041,1.4066,1.4232
"PI_302398_LSP_AGL",1.0295,0.9942,1.0121,1.065,1.6475,1.7709,1.79,1.9981,2.8977,2.8205,2.9393,2.7952,0.2317,0.2416,0.228,0.2361,3.95,3.9105,4.1405,3.9971,0.9847,0.9852,1.018,1.0089,0.8669,0.7356,1.0408,1.1002,1.0599,1.0848,1.108,1.1256,1.8082,1.8136,1.8853,1.8697,1.694,1.6403,1.7044,1.6352,0.2456,0.2438,0.2224,0.2176,1.2216,1.2655,1.2698,1.3054,1.1034,1.0891,1.1365,1.1543,25.703,24.7271,27.1524,26.9566,1.2358,1.2025,1.2662,1.2796,0.8533,1.0844,0.8771,0.9272,0.1967,0.1922,0.2024,0.2025,0.7427,0.7855,0.7509,0.7849,1.182,1.1994,1.2247,1.2683
"PI_308614_LSP_AGL",1.1684,1.1081,1.1508,1.1557,2.1244,2.1757,2.0966,2.2263,3.5289,3.3232,3.4247,3.2538,0.2535,0.2613,0.2457,0.253,4.793,4.5086,4.7222,4.49,1.1556,1.1054,1.15,1.0962,0.995,0.8978,1.1077,1.1019,1.2498,1.1978,1.2478,1.2113,2.135,2.0346,2.1208,2.0505,1.9378,1.8253,1.9226,1.8032,0.2729,0.2562,0.2502,0.2468,1.4364,1.4044,1.4295,1.4145,1.217,1.1549,1.2031,1.2025,30.1071,28.4109,29.9299,29.2676,1.4541,1.3879,1.4509,1.3856,1.0412,1.1804,1.0239,1.0754,0.2258,0.2213,0.2244,0.2199,0.8708,0.877,0.857,0.858,1.4139,1.3694,1.4112,1.3824
"PI_311107_LSP_AGL",1.1448,1.1227,1.1196,1.098,2.1052,2.1475,2.0753,2.1418,3.3265,3.2521,3.2311,3.0955,0.2408,0.2524,0.2263,0.2393,4.6598,4.548,4.6223,4.4182,1.1213,1.117,1.1192,1.066,0.9941,0.8975,1.1305,1.0099,1.2189,1.2209,1.2104,1.1866,2.0963,2.0521,2.0796,1.9927,1.9204,1.8613,1.876,1.779,0.251,0.2534,0.2322,0.2377,1.4172,1.4191,1.396,1.3835,1.2368,1.1859,1.2361,1.1849,29.9677,28.7501,30.227,28.5108,1.4205,1.3942,1.4048,1.3444,1.011,1.1505,0.9917,1.048,0.2225,0.2228,0.2184,0.2152,0.8205,0.8457,0.8078,0.8034,1.3797,1.3898,1.3502,1.3425
"PI_312175_LSP_AGL",1.2146,1.1491,1.1677,1.1997,2.1013,2.1288,2.0611,2.3102,3.4742,3.2631,3.472,3.4798,0.2689,0.276,0.2734,0.286,4.7959,4.5625,4.7186,4.7933,1.1799,1.1209,1.151,1.1793,0.8711,0.7098,0.8969,0.8796,1.2776,1.2467,1.2508,1.2921,2.1727,2.0661,2.1313,2.1598,2.0118,1.9122,1.9464,1.9627,0.2681,0.263,0.2519,0.2712,1.4773,1.4482,1.4337,1.5036,1.2334,1.1714,1.2092,1.2144,30.2083,28.6365,30.3029,30.1455,1.4864,1.4229,1.4554,1.4804,1.0701,1.2025,1.038,1.1836,0.2338,0.2236,0.2358,0.2369,0.8673,0.8738,0.8394,0.9055,1.4487,1.4231,1.4027,1.4837
"PI_320935_LSP_AGL",1.1104,1.1433,1.1108,1.1962,1.7827,2.0211,1.768,2.1095,3.1434,3.2545,3.0161,3.2679,0.2507,0.2741,0.2395,0.2671,4.1619,4.3675,4.1917,4.4626,1.0522,1.1082,1.0562,1.1195,0.9353,0.8646,0.9712,1.0345,1.1052,1.1881,1.1288,1.2028,1.9102,1.9954,1.9251,2.0353,1.8007,1.8348,1.796,1.8529,0.2573,0.2693,0.2392,0.2712,1.2851,1.3795,1.3001,1.3975,1.1508,1.1716,1.1492,1.1961,27.5226,28.164,27.6321,28.9962,1.3126,1.3658,1.3152,1.3786,0.9395,1.1523,0.9585,1.0997,0.2132,0.2215,0.211,0.2278,0.7754,0.8673,0.7825,0.8752,1.2545,1.3411,1.2653,1.3778
"PI_320936_LSP_AGL",1.3547,1.1186,1.2113,1.121,2.2753,2.2877,2.2555,2.127,3.7425,3.3193,3.6261,3.1517,0.2655,0.2594,0.2508,0.25,5.0467,4.6194,4.9866,4.4273,1.2629,1.1484,1.2105,1.1009,0.9881,0.6787,1.0912,0.7463,1.3386,1.2258,1.2964,1.1772,2.2788,2.1196,2.2217,2.0307,2.0855,1.867,2.0241,1.8137,0.2924,0.2667,0.2722,0.2594,1.541,1.4713,1.4934,1.4032,1.2635,1.1842,1.2346,1.1548,31.8686,29.1775,31.7388,28.2885,1.5699,1.4635,1.5275,1.378,1.1453,1.2743,1.0951,1.1515,0.2429,0.2244,0.2357,0.2215,0.9251,0.923,0.9036,0.8602,1.5377,1.4223,1.4873,1.3746
"PI_320937_LSP_AGL",1.4379,1.2281,1.1875,1.1817,2.436,2.4104,2.1101,2.208,3.8908,3.4886,3.3855,3.2319,0.2999,0.2723,0.2555,0.2664,5.1186,4.877,4.7089,4.5477,1.3061,1.2091,1.1709,1.115,1.0827,0.9538,0.9368,0.8062,1.4205,1.3026,1.2663,1.2341,2.3891,2.1999,2.1446,2.0884,2.173,1.9574,1.9483,1.8677,0.2671,0.2637,0.2547,0.2499,1.6285,1.5236,1.4531,1.4457,1.3139,1.2235,1.2018,1.203,33.1982,30.7989,29.8895,29.1334,1.6787,1.5195,1.4983,1.4247,1.1197,1.2669,1.0104,1.1039,0.2596,0.2367,0.2225,0.2208,0.9229,0.9376,0.8663,0.8666,1.6408,1.5039,1.4432,1.4249
"PI_320941_LSP_AGL",1.1582,1.1767,1.2008,1.131,2.0085,2.1293,2.0548,2.1034,3.3987,3.432,3.4622,3.2061,0.2617,0.2834,0.2549,0.2781,4.5974,4.5501,4.6601,4.3873,1.1177,1.1233,1.1603,1.122,0.9328,0.7584,1.1198,0.9635,1.1987,1.2273,1.2251,1.2038,2.072,2.065,2.1115,2.0368,1.9322,1.9201,1.9473,1.8317,0.2812,0.2754,0.2647,0.2655,1.3912,1.4221,1.4072,1.401,1.1826,1.157,1.2049,1.1716,29.2409,28.699,30.3421,28.9735,1.4091,1.4198,1.4512,1.3995,1.0375,1.226,1.0389,1.148,0.2179,0.2269,0.2306,0.2258,0.8328,0.8733,0.8458,0.8553,1.3642,1.4087,1.3946,1.3933
"PI_320945_LSP_AGL",1.1664,1.1301,1.0921,1.1641,2.0654,2.1688,1.9304,2.2548,3.3094,3.2577,3.1504,3.2243,0.2443,0.2527,0.2287,0.26,4.6037,4.5415,4.4368,4.5319,1.1498,1.1264,1.097,1.1423,1.1216,0.8925,1.0366,1.0721,1.208,1.2187,1.1782,1.2291,2.0986,2.0633,2.0126,2.0762,1.9247,1.8699,1.8428,1.8465,0.2702,0.2609,0.2403,0.2531,1.4152,1.4388,1.3589,1.4463,1.2197,1.1805,1.1812,1.2102,29.9377,28.4478,28.7303,29.3351,1.4262,1.3973,1.3713,1.4236,1.0213,1.219,0.9661,1.1073,0.2175,0.2131,0.207,0.2235,0.8344,0.8663,0.791,0.8729,1.3748,1.3869,1.3202,1.4171
"PI_320946_LSP_AGL",1.143,1.0069,1.0451,1.02,1.9762,1.9317,1.9805,1.9886,3.3455,3.0051,3.1818,2.9487,0.2519,0.2555,0.244,0.2528,4.5796,4.1443,4.4807,4.1745,1.1154,1.0297,1.0734,1.0315,0.9452,0.7836,1.0237,0.9782,1.1895,1.1269,1.1868,1.1393,2.0524,1.8751,1.9953,1.8943,1.8978,1.7087,1.8327,1.7127,0.2794,0.2524,0.2322,0.2358,1.381,1.3073,1.3626,1.3209,1.1869,1.1165,1.162,1.125,28.9856,26.5148,28.6415,27.4578,1.4044,1.2822,1.3866,1.3101,0.9791,1.0915,0.9599,1.0083,0.2177,0.2025,0.2086,0.2083,0.8277,0.8105,0.8062,0.7936,1.3416,1.2595,1.3121,1.2843
"PI_320952_LSP_AGL",1.4178,1.2632,1.2881,1.2237,2.4312,2.3943,2.3023,2.2387,3.9673,3.6535,3.7299,3.4262,0.2973,0.2733,0.2658,0.2763,5.2561,4.9793,5.082,4.6688,1.3065,1.2567,1.2631,1.1841,0.9852,0.8059,1.0017,0.7595,1.4222,1.3285,1.3528,1.2658,2.4185,2.2778,2.3022,2.1722,2.1818,2.0063,2.1008,1.91,0.2943,0.2837,0.2798,0.273,1.6298,1.5556,1.5508,1.484,1.305,1.2358,1.2413,1.2151,33.2985,30.9314,32.0774,29.7897,1.6537,1.5646,1.5987,1.4823,1.1885,1.2882,1.1897,1.1951,0.2565,0.2441,0.2433,0.2348,0.933,0.9664,0.9329,0.9059,1.6363,1.5419,1.5619,1.4683
"PI_320953_LSP_AGL",1.22,1.2409,1.2312,1.1294,2.1221,2.3766,2.1297,2.0549,3.5521,3.597,3.5878,3.1314,0.2751,0.2825,0.2593,0.2626,4.825,4.8865,4.8477,4.3325,1.1857,1.2078,1.1883,1.08,0.7647,0.795,0.8978,0.6727,1.2766,1.3046,1.2824,1.1784,2.2013,2.224,2.1823,2.0203,2.014,1.9917,2.0132,1.8022,0.2871,0.2806,0.2676,0.2573,1.4832,1.5323,1.4633,1.3943,1.1995,1.2223,1.2021,1.1526,30.0926,30.5982,30.4998,27.8191,1.4988,1.5197,1.4929,1.375,1.1269,1.278,1.0952,1.1116,0.2297,0.2417,0.2361,0.2225,0.8756,0.9382,0.8694,0.8525,1.4679,1.5187,1.475,1.3712
"PI_320954_LSP_AGL",1.2104,1.1575,1.1649,1.1686,2.115,2.1801,2.02,2.2049,3.3815,3.2106,3.2795,3.2071,0.2438,0.2525,0.2362,0.2603,4.7899,4.5759,4.6452,4.5819,1.1693,1.1215,1.15,1.1315,0.914,0.7631,0.9784,0.8297,1.2617,1.2412,1.2393,1.2492,2.1765,2.0866,2.0905,2.0986,1.9727,1.8644,1.9029,1.8628,0.2821,0.25,0.2444,0.2549,1.4651,1.4459,1.4061,1.4502,1.2274,1.1971,1.1834,1.2031,30.2658,28.7859,29.6942,29.3726,1.4736,1.4197,1.4425,1.4342,1.0473,1.1258,0.9969,1.1261,0.2228,0.2206,0.2226,0.2257,0.8553,0.8524,0.815,0.8667,1.4395,1.4287,1.4004,1.4387
